Some cars have air bags that are <mask> feet long.	six
Sabers use between <mask> and three jewels to give their beam a specific frequency.	one
Sabers use between one and <mask> jewels to give their beam a specific frequency.	three
Presidential elections take place every <mask> years.	four
Vitamins are classified into <mask> groups.	two
Drugs of abuse have at least <mask> categories of effects.	two
Human pride is rooted in <mask> kinds of self-deception.	two
Every earmark consists of a symbol in <mask> positions.	two
Macular degeneration is classified into <mask> varieties.	two
Racers refer to <mask> types of oval tracks.	three
Ants also have the characteristic <mask> part body of an insect.	three
Some vertebrates can survive freezing, but <mask> vertebrates can survive grinding.	no
Some rescue dogs show <mask> signs whatsoever of abuse.	no
Spadefoot toads spend <mask> months of every year underground.	nine
Heat moves in only <mask> ways, by conduction, convection or radiation.	three
Young rats become sexually mature at about <mask> months, with most living six months to a year.	three
Young rats become sexually mature at about three months, with most living <mask> months to a year.	six
All insects have <mask> body sections, the head , thorax , and abdomen.	three
Composites are mixtures of <mask> or more bonded materials.	two
Most people believe that there are <mask> kinds of taste - salt, sour, bitter, and sweet.	four
Trees die within <mask> years of infection.	five
Primary follicles have <mask> stages.	two
Falcons have <mask> regions of retina for acute vision.	two
Women are three-fifths of all poor adults, and <mask> in eight women are poor.	one
Women are three-fifths of all poor adults, and one in <mask> women are poor.	eight
Female aardvarks have a gestation of <mask> months and give birth to one young at a time.	seven
Female aardvarks have a gestation of seven months and give birth to <mask> young at a time.	one
Southern moles are <mask> to seven inches long and weigh three to four ounces.	six
Southern moles are six to <mask> inches long and weigh three to four ounces.	seven
Southern moles are six to seven inches long and weigh <mask> to four ounces.	three
Southern moles are six to seven inches long and weigh three to <mask> ounces.	four
Potential energy is divided into <mask> different types of energy.	three
Cubs stay with their mothers from <mask> and a half to three years.	one
Cubs stay with their mothers from one and a half to <mask> years.	three
Lake Superior is the least polluted of the <mask> lakes.	five
Lithographic crayons come in <mask> different degrees of hardness.	six
Every great circle has <mask> poles.	two
Child molesters are <mask> times more likely than other violent criminals to recommit their crime.	four
Rainfall can lead to mass movement through <mask> different mechanisms.	three
Caffeine enhances the effectiveness of the other <mask> drugs.	two
Most males reach sexually maturity by the time they are <mask> or four.	three
Mitosis occurs in <mask> phases, called prophase, metaphase, anaphase, and telophase.	four
Chimeras are <mask> headed creatures that shoot fire from all three heads, damaging a wide area.	three
Chimeras are three headed creatures that shoot fire from all <mask> heads, damaging a wide area.	three
Cells produce more cells by dividing into <mask> cells.	two
Most people see the world through <mask> types of visual-receptor cells.	four
Refraction occurs <mask> times, as the light intersects the vessel s inner and outer surfaces .	four
Older nymphs have <mask> black spots on the thorax and one on the abdomen.	four
Older nymphs have four black spots on the thorax and <mask> on the abdomen.	one
Boys are <mask> times as likely as girls to commit suicide.	four
Today there are <mask> billion people in the world.	five
Some parachutes can take at least <mask> days to pack.	two
Cemeteries are <mask> places for kids.	no
Tardigrades can survive more than <mask> years without water.	ten
Parallel hybrids have <mask> discrete power systems, gas and electric.	two
Theism forms the basis for all <mask> religions.	three
Fertilization increases variation because <mask> haploids become a diploid.	two
Chitons have <mask> plates covering the dorsal body.	eight
Men can develop the disease, but do so <mask> to fifteen years later than women.	ten
Color is a property with <mask> sub-elements.	three
Masturbation tends to peak when children are between the ages of <mask> and five.	three
Some frogs can live for <mask> years.	two
Minerals are any substance with all of <mask> specific qualities.	four
Tarsiers can leap up to <mask> feet, and when placed on the ground they also hop erect.	seven
High fevers are the most common cause of seizures in children ages <mask> months to four years.	six
High fevers are the most common cause of seizures in children ages six months to <mask> years.	four
Growth rate is measured as growth occurring in the first <mask> summers of life.	five
Reproductive maturity occurs at <mask> to ten years.	seven
Reproductive maturity occurs at seven to <mask> years.	ten
Television is so pervasive that many homes have <mask> or more sets.	four
Pigs have <mask> toes on each hoof.	four
Some magpies continue begging for food till <mask> or nine months.	eight
Some magpies continue begging for food till eight or <mask> months.	nine
Air falls in an anticyclone so <mask> clouds are formed.	no
Winters are long and bleak, with just <mask> hours of daylight on some days.	four
Chess is a game, played by <mask> players.	two
Autism is a developmental disability that appears within the first <mask> years of a child s life.	three
Flatworms exhibit <mask> forms of life styles, free-living and parasitic.	two
Subterranean termites construct <mask> types of tubes or tunnels.	four
Bears have <mask> toes.	five
Heat has <mask> mass .	no
Rodents contaminate <mask> times more food than they eat.	ten
Interference is the interaction of <mask> or more waves.	two
Cats have <mask> taboos about mating with siblings or even their offspring.	no
Small bug has <mask> distinct bands.	two
Hereditary hair thinning is a normal, common part of life for <mask> out of every four women .	one
Hereditary hair thinning is a normal, common part of life for one out of every <mask> women .	four
Metals often crystallize in a <mask> dimensional version of the hexagonal closest packed structure.	three
Hybridization is the practice of <mask> different species interbreeding.	two
Crossed eyes affects <mask> percent of all children.	five
Eyes turn because of the function of <mask> eye muscles.	six
Women gain <mask> years per child they had.	two
Mares have <mask> follicular waves each cycle.	two
Striped bass have <mask> to nine unbroken stripes along each side.	seven
Striped bass have seven to <mask> unbroken stripes along each side.	nine
Mechanical stability comes from having fused quartz, in <mask> gravity, cold.	zero
